140030073,EL MANDADERO,R,204115.307,1035514.534,14003,
140030074,EL PARAISO,R,204502.526,1035523.975,14003,
140030075,RANCHO EL PARRAL,R,204127.439,1035554.429,14003,
140030076,LA TIJERA,R,204134,1035606,14003,
140030077,NINGUNO,R,203854.681,1035532.908,14003,
140030078,CASA DE ARMANDO PEREZ,R,203847.949,1035704.24,14003,
140030079,CECILIO VELAZQUEZ,R,204046.055,1035748.449,14003,
140030080,LOS LEONES,R,204146,1035937,14003,
140030081,AHUALULCO [GAS LICUADO],R,204139.667,1035713.124,14003,
140030082,SANTA CRUZ DOS [GRANJA],R,204102,1035953,14003,
140030083,SANTA CRUZ UNO [GRANJA],R,204109.276,1035939.779,14003,
140030084,LA MAJADA,R,204500,1035447.737,14003,
140030085,MALAQUIAZ PEREZ (LA NORIA),R,203957.801,1035814.978,14003,
140030086,RANCHO CUEVAS,R,204137.079,1035927.015,14003,
140030087,RANCHO DE CHON RUELAS,R,204314.277,1035619.429,14003,
140030088,RANCHO DE JUAN ALDAZ,R,204337,1035615,14003,
140030089,RANCHO DE JUAN ROMERO,R,204306.355,1035624.097,14003,
140030090,RANCHO DE MARTIN HERNANDEZ,R,204408,1035436,14003,
140030091,RANCHO EL ALACRAN,R,204454.005,1035421.683,14003,
140030092,RANCHO LA YERBABUENA,R,203930.241,1035901.241,14003,
140030093,RANCHO MAXIMO GUTIERREZ,R,204213.226,1040043.824,14003,
140030094,RANCHO OLMOS,R,204141.023,1035919.948,14003,
140030095,SAN ISIDRO,R,204350.916,1035439.144,14003,
140030096,EL TRAPICHE,R,203830,1035906,14003,
140030097,EL ENCANTO,R,204201.773,1035720,14003,
140030098,EL TEMAZCAL,R,204045,1040027,14003,
140030099,EL NOVILLO,R,204156.44,1035720.367,14003,
140030100,LOMA ALTA,R,204429.89,1035547.398,14003,
140030101,RANCHO DE ENMEDIO,R,204130,1035550,14003,
140030102,RANCHO DEL TIO LOLO,R,204050,1040021,14003,
140030103,RANCHO EL AGAVE,R,204055,1040021,14003,
140030104,EL VERDE,R,203905.458,1035457.862,14003,
140040001,AMACUECA,U,200038,1033546,14004,
140040002,AGUA CALIENTE,R,195804.155,1033637.778,14004,
